Country,Code,Calling Code,Density(km2),Year,CO2 emission (Tons),Population(2022),Area,% of World
Austria,AT,43,107/km²,1876,1.87703e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1877,1.94987e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1878,2.02227e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1879,2.1109e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1880,2.34738e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1881,2.45052e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1882,2.55652e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1883,2.67413e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1884,2.78874e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1885,2.90922e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1886,3.02291e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1887,3.14547e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1888,3.26499e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1889,3.39374e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1890,3.52411e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1891,3.67356e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1892,3.81822e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1893,3.99523e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1894,4.17652e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1895,4.38024e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1896,4.59323e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1897,4.82344e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1898,5.06797e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1899,5.31613e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1900,5.5931e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1901,5.87662e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1902,6.13357e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1903,6.39057e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1904,6.66265e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1905,6.94874e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1906,7.29052e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1907,7.71748e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1908,8.31779e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1909,8.75421e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1910,9.34206e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1911,9.83348e+08,8939617,83871,0.10%
Austria,AT,43,107/km²,1912,1.03504e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1913,1.09602e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1914,1.14567e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1915,1.18102e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1916,1.1901e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1917,1.19356e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1918,1.19689e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1919,1.19991e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1920,1.21444e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1921,1.23378e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1922,1.25236e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1923,1.27014e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1924,1.29023e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1925,1.30922e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1926,1.32784e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1927,1.34797e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1928,1.36916e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1929,1.39333e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1930,1.41219e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1931,1.4303e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1932,1.44547e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1933,1.4597e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1934,1.47345e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1935,1.48737e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1936,1.50096e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1937,1.51622e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1938,1.52201e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1939,1.52835e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1940,1.53569e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1941,1.54366e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1942,1.55221e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1943,1.56182e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1944,1.57121e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1945,1.57577e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1946,1.58853e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1947,1.60616e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1948,1.63065e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1949,1.65722e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1950,1.67812e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1951,1.70138e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1952,1.72345e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1953,1.74517e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1954,1.76967e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1955,1.79874e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1956,1.82695e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1957,1.85612e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1958,1.88421e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1959,1.91212e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1960,1.94291e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1961,1.97473e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1962,2.0086e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1963,2.04554e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1964,2.08444e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1965,2.12258e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1966,2.16179e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1967,2.20171e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1968,2.244e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1969,2.28864e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1970,2.33927e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1971,2.39134e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1972,2.44741e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1973,2.50743e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1974,2.56472e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1975,2.61894e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1976,2.67714e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1977,2.73313e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1978,2.79036e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1979,2.85168e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1980,2.90371e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1981,2.95954e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1982,3.0131e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1983,3.06477e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1984,3.11899e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1985,3.17335e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1986,3.22708e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1987,3.28446e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1988,3.33739e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1989,3.39109e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1990,3.45323e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1991,3.51897e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1992,3.5792e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1993,3.63986e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1994,3.7009e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1995,3.76491e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1996,3.83227e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1997,3.89952e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1998,3.9664e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,1999,4.03204e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2000,4.09818e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2001,4.16832e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2002,4.24027e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2003,4.31772e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2004,4.39538e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2005,4.47445e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2006,4.55125e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2007,4.62535e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2008,4.69882e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2009,4.76611e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2010,4.83811e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2011,4.908e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2012,4.97526e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2013,5.04302e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2014,5.10718e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2015,5.17353e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2016,5.24075e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2017,5.31035e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2018,5.37691e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2019,5.44487e+09,8939617,83871,0.10%
Austria,AT,43,107/km²,2020,5.50551e+09,8939617,83871,0.10%
Belgium,BE,32,382/km²,1750,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1751,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1752,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1753,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1754,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1755,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1756,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1757,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1758,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1759,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1760,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1761,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1762,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1763,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1764,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1765,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1766,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1767,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1768,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1769,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1770,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1771,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1772,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1773,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1774,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1775,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1776,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1777,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1778,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1779,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1780,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1781,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1782,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1783,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1784,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1785,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1786,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1787,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1788,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1789,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1790,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1791,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1792,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1793,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1794,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1795,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1796,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1797,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1798,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1799,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1800,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1801,0,11655930,30528,0.00%
Belgium,BE,32,382/km²,1802,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1803,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1804,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1805,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1806,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1807,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1808,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1809,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1810,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1811,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1812,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1813,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1814,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1815,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1816,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1817,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1818,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1819,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1820,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1821,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1822,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1823,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1824,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1825,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1826,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1827,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1828,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1829,6.39734e+06,11655930,30528,0.00%
Belgium,BE,32,382/km²,1830,1.25932e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1831,1.70559e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1832,2.17715e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1833,2.63368e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1834,3.07446e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1835,3.55042e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1836,4.11028e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1837,4.71007e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1838,5.32233e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1839,5.9932e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1840,6.76594e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1841,7.50497e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1842,8.27295e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1843,8.98413e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1844,9.76419e+07,11655930,30528,0.00%
Belgium,BE,32,382/km²,1845,1.0586e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1846,1.14826e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1847,1.24144e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1848,1.32428e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1849,1.41163e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1850,1.50495e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1851,1.60663e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1852,1.72072e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1853,1.8386e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1854,1.96918e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1855,2.10295e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1856,2.23508e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1857,2.37262e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1858,2.51713e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1859,2.66611e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1860,2.81824e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1861,2.98283e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1862,3.14628e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1863,3.31856e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1864,3.49938e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1865,3.68998e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1866,3.89527e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1867,4.1176e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1868,4.31861e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1869,4.53512e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1870,4.78258e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1871,5.01975e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1872,5.27565e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1873,5.55671e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1874,5.81587e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1875,6.08517e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1876,6.34836e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1877,6.59886e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1878,6.87125e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1879,7.14857e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1880,7.45283e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1881,7.75914e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1882,8.08352e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1883,8.42735e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1884,8.76605e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1885,9.09687e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1886,9.41791e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1887,9.7576e+08,11655930,30528,0.00%
Belgium,BE,32,382/km²,1888,1.01181e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1889,1.04865e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1890,1.08847e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1891,1.12625e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1892,1.16398e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1893,1.20006e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1894,1.23989e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1895,1.28002e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1896,1.3223e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1897,1.36604e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1898,1.41113e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1899,1.45825e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1900,1.50792e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1901,1.55463e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1902,1.60348e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1903,1.65611e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1904,1.70646e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1905,1.75673e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1906,1.81423e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1907,1.87255e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1908,1.9304e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1909,1.98816e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1910,2.04945e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1911,2.11113e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1912,2.17591e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1913,2.24393e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1914,2.2845e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1915,2.31892e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1916,2.36471e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1917,2.40096e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1918,2.43468e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1919,2.47955e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1920,2.53471e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1921,2.58524e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1922,2.64115e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1923,2.71303e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1924,2.78929e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1925,2.86733e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1926,2.94501e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1927,3.03549e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1928,3.12373e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1929,3.22069e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1930,3.31436e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1931,3.39848e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1932,3.4662e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1933,3.53885e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1934,3.61381e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1935,3.68545e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1936,3.76046e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1937,3.85075e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1938,3.92987e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1939,4.00358e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1940,4.06569e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1941,4.13087e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1942,4.19195e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1943,4.2498e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1944,4.28294e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1945,4.32169e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1946,4.3781e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1947,4.46013e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1948,4.54519e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1949,4.62596e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1950,4.70216e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1951,4.79161e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1952,4.87508e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1953,4.95745e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1954,5.04319e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1955,5.1352e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1956,5.23198e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1957,5.32847e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1958,5.41616e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1959,5.50447e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1960,5.59537e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1961,5.68807e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1962,5.78609e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1963,5.89177e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1964,5.99532e+09,11655930,30528,0.00%
Belgium,BE,32,382/km²,1965,6.10065e+09,11655930,30528,0.00%
